CustomerID,Recency,Frequency,Monetary,FirstPurchase,ProductDiversity,Country,TenureDays,AvgOrderValue,Churn,Segment,ChurnProb,CLV,CLVTier,RiskTier,RecommendedAction
13973,287,1,264.7,2011-02-25 15:21:00,11,United Kingdom,287,264.7,1,1,0.9966666666666667,333.1383356834046,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
13974,49,1,413.59000000000003,2011-10-21 14:41:00,28,United Kingdom,49,413.59000000000003,0,0,0.0,6077.240816326532,High CLV,,MONITOR: no action needed yet
13975,31,6,2526.28,2011-03-08 12:19:00,240,United Kingdom,277,421.0466666666667,0,0,0.016666666666666666,6566.503971119135,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
13976,207,1,357.98,2011-05-17 09:13:00,10,United Kingdom,207,357.98,1,1,1.0,622.5739130434782,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
13978,15,2,196.79000000000002,2011-10-25 15:04:00,14,United Kingdom,45,98.39500000000001,0,0,0.02,3148.6400000000003,Mid CLV,Low Risk,MONITOR: no action needed yet
13979,73,1,869.87,2011-09-27 13:32:00,54,United Kingdom,73,869.87,0,0,0.01,8579.539726027399,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
13980,60,1,200.14,2011-10-10 13:34:00,11,United Kingdom,60,200.14,0,0,0.0033333333333333335,2401.68,Mid CLV,Low Risk,MONITOR: no action needed yet
13982,39,4,1871.81,2010-12-09 13:57:00,72,United Kingdom,365,467.9525,0,0,0.16333333333333333,3692.337534246575,Mid CLV,Low Risk,MONITOR: no action needed yet
13983,30,12,2603.43,2010-12-08 10:38:00,91,United Kingdom,367,216.9525,0,0,0.07666666666666666,5107.54659400545,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
13984,27,5,920.51,2010-12-08 15:58:00,14,United Kingdom,366,184.102,0,0,0.08666666666666667,1810.8393442622953,Mid CLV,Low Risk,MONITOR: no action needed yet
13985,4,15,7060.13,2011-03-20 13:48:00,108,United Kingdom,264,470.67533333333336,0,3,0.0033333333333333335,19254.899999999998,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
13986,17,1,320.46,2011-11-22 15:00:00,12,United Kingdom,17,320.46,0,0,0.0,7691.039999999999,High CLV,,MONITOR: no action needed yet
13988,20,6,4147.96,2011-03-30 11:48:00,188,United Kingdom,255,691.3266666666667,0,0,0.0033333333333333335,11711.88705882353,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
13989,66,2,1266.08,2011-04-14 15:39:00,33,United Kingdom,239,633.04,0,0,0.24333333333333335,3814.1322175732216,Mid CLV,Low Risk,MONITOR: no action needed yet
13990,213,1,311.3,2011-05-10 15:19:00,16,United Kingdom,213,311.3,1,1,0.9933333333333333,529.6719916816336,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
13991,12,6,855.97,2011-07-19 12:58:00,58,United Kingdom,143,142.66166666666666,0,0,0.03666666666666667,4309.779020979021,Mid CLV,Low Risk,MONITOR: no action needed yet
13992,30,1,76.8,2011-11-09 15:23:00,5,United Kingdom,30,76.8,0,0,0.01,1843.1999999999998,Mid CLV,Low Risk,MONITOR: no action needed yet
13993,43,9,3466.36,2011-01-13 10:43:00,66,United Kingdom,331,385.1511111111111,0,0,0.06666666666666667,7540.118429003021,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
13994,4,6,2313.14,2011-07-14 18:28:00,122,United Kingdom,148,385.5233333333333,0,0,0.013333333333333334,11253.113513513512,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
13995,15,5,1393.69,2011-04-08 08:20:00,55,United Kingdom,246,278.738,0,0,0.07,4079.09268292683,Mid CLV,Low Risk,MONITOR: no action needed yet
13999,10,12,3901.81,2010-12-13 11:23:00,102,United Kingdom,362,325.1508333333333,0,0,0.03,7760.506077348066,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14000,211,1,635.66,2011-05-12 16:50:00,15,United Kingdom,211,635.66,1,1,0.9666666666666667,1121.9362640954405,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14001,46,3,2043.0800000000002,2010-12-01 12:58:00,34,United Kingdom,373,681.0266666666668,0,0,0.09333333333333334,3943.7469168900807,Mid CLV,Low Risk,MONITOR: no action needed yet
14002,134,2,529.73,2011-07-06 14:59:00,47,United Kingdom,156,264.865,1,0,0.6966666666666667,1754.7184394552814,Mid CLV,High Risk,MONITOR: no action needed yet
14004,43,7,4582.64,2011-02-24 09:28:00,102,United Kingdom,289,654.6628571428572,0,0,0.0,11416.95778546713,High CLV,,MONITOR: no action needed yet
14005,10,5,2874.72,2011-05-08 10:33:00,53,United Kingdom,216,574.944,0,0,0.05,9582.4,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14006,116,3,962.19,2011-01-31 15:11:00,22,United Kingdom,312,320.73,1,0,0.5266666666666666,2108.0111976630965,Mid CLV,Medium Risk,MONITOR: no action needed yet
14009,198,2,695.61,2011-05-18 13:00:00,42,United Kingdom,205,347.805,1,1,0.23666666666666666,2443.1180487804877,Mid CLV,Low Risk,MONITOR: no action needed yet
14012,278,1,328.8,2011-03-07 12:26:00,11,United Kingdom,278,328.8,1,1,1.0,425.78417266187046,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14013,110,3,473.02,2011-03-09 08:59:00,30,United Kingdom,276,157.67333333333332,1,0,0.78,791.0033444816054,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14014,77,1,505.18,2011-09-23 13:18:00,39,United Kingdom,77,505.18,0,0,0.0033333333333333335,4723.761038961039,Mid CLV,Low Risk,MONITOR: no action needed yet
14015,53,1,917.34,2011-10-18 10:02:00,20,United Kingdom,53,917.34,0,0,0.01,12461.977358490567,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14016,162,4,4341.21,2010-12-17 14:21:00,154,Other,357,1085.3025,1,1,0.7033333333333334,6224.204866780836,High CLV,High Risk,PRIORITIZE: proactive retention offer
14019,47,3,1421.61,2011-07-24 15:39:00,37,United Kingdom,138,473.86999999999995,0,0,0.03,7417.095652173913,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14020,17,2,642.8,2011-09-12 15:32:00,37,United Kingdom,88,321.4,0,0,0.0033333333333333335,5259.272727272727,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14021,155,3,631.9,2011-03-28 15:10:00,22,United Kingdom,256,210.63333333333333,1,1,0.7633333333333333,1164.1170851528384,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14022,225,1,440.0,2011-04-28 14:39:00,28,United Kingdom,225,440.0,1,1,0.9766666666666667,720.8191126279863,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14023,7,2,584.07,2011-04-03 15:50:00,30,United Kingdom,250,292.035,0,0,0.42333333333333334,1682.1216000000002,Mid CLV,Medium Risk,MONITOR: no action needed yet
14024,122,2,327.7,2011-08-07 13:31:00,16,United Kingdom,124,163.85,1,0,0.6533333333333333,1456.2047399605,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14027,61,1,104.82,2011-10-10 09:01:00,6,United Kingdom,61,104.82,0,0,0.0,1237.2196721311475,Low CLV,,MONITOR: no action needed yet
14029,63,2,467.66,2011-07-18 16:57:00,15,United Kingdom,144,233.83,0,0,0.41333333333333333,2338.3,Mid CLV,Medium Risk,MONITOR: no action needed yet
14030,18,8,2360.09,2010-12-08 16:11:00,210,United Kingdom,366,295.01125,0,0,0.0033333333333333335,4642.8,Mid CLV,Low Risk,MONITOR: no action needed yet
14031,7,19,17286.86,2010-12-02 16:34:00,119,United Kingdom,372,909.8347368421053,0,3,0.01,33458.438709677415,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14032,2,11,2975.59,2010-12-08 10:53:00,53,United Kingdom,367,270.5081818181818,0,0,0.03333333333333333,5837.669754768393,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14034,22,3,651.8199999999999,2011-07-05 13:06:00,82,United Kingdom,157,217.2733333333333,0,0,0.03,2989.2382165605095,Mid CLV,Low Risk,MONITOR: no action needed yet
14035,29,5,1428.02,2011-02-15 12:48:00,41,United Kingdom,298,285.604,0,0,0.06,3450.24966442953,Mid CLV,Low Risk,MONITOR: no action needed yet
14036,285,1,626.65,2011-02-28 09:26:00,38,United Kingdom,285,626.65,1,1,1.0,791.5578947368421,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14037,176,2,147.20000000000002,2010-12-10 11:39:00,27,United Kingdom,365,73.60000000000001,1,1,0.9266666666666666,156.6729082487435,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14038,78,3,1560.38,2011-05-16 14:05:00,64,United Kingdom,207,520.1266666666667,0,0,0.03,5427.408695652173,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14039,33,1,152.2,2011-11-06 13:48:00,6,United Kingdom,33,152.2,0,0,0.0,3320.727272727272,Mid CLV,,MONITOR: no action needed yet
14040,41,12,3614.92,2011-01-12 14:57:00,146,United Kingdom,331,301.24333333333334,0,0,0.10333333333333333,7863.270090634442,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14041,266,1,141.41,2011-03-18 13:25:00,21,United Kingdom,266,141.41,1,1,1.0,191.38195488721803,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14044,27,4,652.82,2011-02-03 11:39:00,165,United Kingdom,310,163.205,0,0,0.08,1516.2270967741936,Low CLV,Low Risk,MONITOR: no action needed yet
14045,109,4,1659.75,2010-12-01 11:32:00,4,United Kingdom,374,414.9375,1,0,0.77,2074.831585526773,Mid CLV,High Risk,MONITOR: no action needed yet
14046,284,1,154.99,2011-02-28 14:48:00,14,United Kingdom,284,154.99,1,1,1.0,196.4661971830986,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14047,9,5,1308.6100000000001,2010-12-02 10:09:00,22,United Kingdom,373,261.72200000000004,0,0,0.38,2526.003217158177,Mid CLV,Medium Risk,MONITOR: no action needed yet
14048,305,1,409.93,2011-02-07 14:53:00,83,United Kingdom,305,409.93,1,1,0.96,504.0122950819672,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14049,17,4,5681.72,2011-01-26 11:27:00,348,United Kingdom,318,1420.43,0,0,0.06666666666666667,12864.27169811321,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14050,32,2,746.36,2011-08-25 13:46:00,49,United Kingdom,106,373.18,0,0,0.23,5069.615094339623,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14051,1,23,15610.390000000001,2010-12-08 12:49:00,52,United Kingdom,367,678.7126086956522,0,3,0.0,30625.28828337875,High CLV,,MONITOR: no action needed yet
14052,20,1,225.36,2011-11-20 12:30:00,56,United Kingdom,20,225.36,0,0,0.0033333333333333335,5408.64,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14053,124,2,260.25,2011-07-03 12:21:00,2,United Kingdom,160,130.125,1,0,0.23666666666666666,1171.125,Low CLV,Low Risk,MONITOR: no action needed yet
14054,65,1,92.46,2011-10-05 15:49:00,6,United Kingdom,65,92.46,0,0,0.0,1024.1723076923076,Low CLV,,MONITOR: no action needed yet
14055,106,1,725.6400000000001,2011-08-25 15:04:00,10,United Kingdom,106,725.6400000000001,1,0,0.9066666666666666,2718.1298557158716,Mid CLV,High Risk,MONITOR: no action needed yet
14056,1,23,8214.65,2011-02-28 15:19:00,320,United Kingdom,284,357.1586956521739,0,3,0.0,20825.873239436616,High CLV,,MONITOR: no action needed yet
14057,24,17,6217.96,2010-12-14 12:11:00,179,United Kingdom,361,365.76235294117646,0,3,0.0,12401.471468144044,High CLV,,MONITOR: no action needed yet
14059,267,1,183.6,2011-03-18 10:06:00,8,United Kingdom,267,183.6,1,1,1.0,247.5505617977528,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14060,5,19,6140.42,2010-12-02 12:11:00,86,United Kingdom,373,323.18,0,3,0.0,11852.82144772118,High CLV,,MONITOR: no action needed yet
14062,10,12,10464.85,2010-12-10 15:56:00,60,United Kingdom,364,872.0708333333333,0,3,0.0033333333333333335,20699.703296703297,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14064,29,5,1353.74,2011-03-10 12:59:00,59,United Kingdom,274,270.748,0,0,0.03333333333333333,3557.27299270073,Mid CLV,Low Risk,MONITOR: no action needed yet
14066,267,1,152.55,2011-03-18 12:21:00,7,United Kingdom,267,152.55,1,1,0.9966666666666667,206.37330427266917,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14067,64,2,374.7,2011-09-04 12:00:00,51,United Kingdom,97,187.35,0,0,0.04,2781.278350515464,Mid CLV,Low Risk,MONITOR: no action needed yet
14068,320,1,265.85,2011-01-23 16:02:00,22,United Kingdom,320,265.85,1,1,0.9966666666666667,300.08152173913044,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14071,4,8,1438.82,2011-03-20 11:33:00,271,United Kingdom,265,179.8525,0,0,0.013333333333333334,3909.24679245283,Mid CLV,Low Risk,MONITOR: no action needed yet
14073,32,1,151.04,2011-11-07 15:49:00,13,United Kingdom,32,151.04,0,0,0.006666666666666667,3398.3999999999996,Mid CLV,Low Risk,MONITOR: no action needed yet
14075,5,3,942.26,2011-03-23 16:35:00,33,United Kingdom,261,314.08666666666664,0,0,0.17333333333333334,2599.3379310344826,Mid CLV,Low Risk,MONITOR: no action needed yet
14076,129,1,122.47,2011-08-02 15:19:00,43,United Kingdom,129,122.47,1,0,0.94,363.59228104898574,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14077,41,5,499.41999999999996,2011-03-10 15:52:00,33,United Kingdom,274,99.88399999999999,0,0,0.2966666666666667,1312.3445255474453,Low CLV,Low Risk,MONITOR: no action needed yet
14078,102,6,1049.37,2010-12-01 12:54:00,46,United Kingdom,373,174.89499999999998,1,0,0.7033333333333334,1439.9954258414546,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14079,125,1,375.1,2011-08-07 12:10:00,12,United Kingdom,125,375.1,1,0,0.9933333333333333,1087.538255033557,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14080,33,1,45.599999999999994,2011-11-07 11:09:00,4,United Kingdom,33,45.599999999999994,0,0,0.013333333333333334,994.9090909090908,Low CLV,Low Risk,MONITOR: no action needed yet
14081,302,2,934.52,2010-12-05 15:47:00,126,United Kingdom,369,467.26,1,1,0.7466666666666667,1221.0627177700346,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14082,365,1,182.25,2010-12-10 11:02:00,28,United Kingdom,365,182.25,1,1,0.9933333333333333,180.9598234807392,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14083,4,9,1018.43,2010-12-03 12:24:00,162,United Kingdom,372,113.15888888888888,0,0,0.28,1971.1548387096773,Mid CLV,Low Risk,MONITOR: no action needed yet
14085,2,18,4448.54,2010-12-06 12:39:00,272,United Kingdom,369,247.14111111111112,0,3,0.0,8680.078048780488,High CLV,,MONITOR: no action needed yet
14087,3,1,194.42,2011-12-07 12:41:00,61,United Kingdom,3,194.42,0,0,0.006666666666666667,4666.08,Mid CLV,Low Risk,MONITOR: no action needed yet
14088,10,13,50491.81,2011-01-21 13:07:00,379,United Kingdom,322,3883.9853846153846,0,3,0.0033333333333333335,112900.94161490684,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14089,57,1,161.0,2011-10-14 10:38:00,13,United Kingdom,57,161.0,0,0,0.0,2033.6842105263158,Mid CLV,,MONITOR: no action needed yet
14090,325,1,76.32000000000001,2011-01-19 10:51:00,1,United Kingdom,325,76.32000000000001,1,1,1.0,84.53907692307693,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14092,8,14,4076.91,2010-12-16 15:47:00,117,United Kingdom,358,291.2078571428571,0,0,0.006666666666666667,8199.372067039107,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14093,12,1,442.85,2011-11-27 16:27:00,95,United Kingdom,12,442.85,0,0,0.006666666666666667,10628.400000000001,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14096,4,17,65164.79,2011-08-30 10:49:00,1119,United Kingdom,102,3833.2229411764706,0,3,0.04,459986.7529411765,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14098,37,1,147.35,2011-11-03 10:13:00,21,United Kingdom,37,147.35,0,0,0.013333333333333334,2867.3513513513512,Mid CLV,Low Risk,MONITOR: no action needed yet
14099,16,11,3104.17,2010-12-20 11:14:00,167,United Kingdom,355,282.1972727272727,0,0,0.05333333333333334,6295.781408450704,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14100,138,1,194.9,2011-07-25 11:01:00,24,United Kingdom,138,194.9,1,0,0.98,518.8110026619344,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14101,74,6,5976.79,2011-01-17 13:09:00,15,United Kingdom,326,996.1316666666667,0,0,0.06,13200.272392638037,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14102,5,5,1360.28,2011-10-26 12:46:00,35,United Kingdom,45,272.056,0,0,0.05,21764.48,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14104,155,2,216.20999999999998,2011-06-27 12:49:00,21,United Kingdom,166,108.10499999999999,1,1,0.2833333333333333,937.7783132530119,Low CLV,Low Risk,MONITOR: no action needed yet
14105,239,1,1266.23,2011-04-14 17:58:00,74,United Kingdom,239,1266.23,1,1,0.98,1946.2163777644948,Mid CLV,High Risk,MONITOR: no action needed yet
14107,52,7,2703.23,2010-12-10 13:29:00,61,United Kingdom,364,386.17571428571426,0,0,0.013333333333333334,5347.048351648352,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14108,31,2,597.91,2011-08-30 11:32:00,33,United Kingdom,102,298.955,0,0,0.12666666666666668,4220.541176470588,Mid CLV,Low Risk,MONITOR: no action needed yet
14109,73,1,144.2,2011-09-28 10:18:00,9,United Kingdom,73,144.2,0,0,0.01,1422.2465753424658,Low CLV,Low Risk,MONITOR: no action needed yet
14110,4,12,5683.15,2011-03-18 09:59:00,94,United Kingdom,267,473.5958333333333,0,0,0.0,15325.348314606741,High CLV,,MONITOR: no action needed yet
14111,14,4,692.85,2011-04-12 11:36:00,10,United Kingdom,242,173.2125,0,0,0.36333333333333334,2061.3719008264466,Mid CLV,Medium Risk,MONITOR: no action needed yet
14112,23,7,2915.15,2011-03-09 11:28:00,117,United Kingdom,276,416.45,0,0,0.013333333333333334,7604.739130434783,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14113,4,4,1840.42,2010-12-20 12:14:00,26,United Kingdom,355,460.105,0,0,0.11666666666666667,3732.6828169014084,Mid CLV,Low Risk,MONITOR: no action needed yet
14114,274,2,386.53,2011-01-13 11:05:00,15,United Kingdom,331,193.265,1,1,0.81,519.0063779791875,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14116,20,5,1382.74,2011-08-10 12:44:00,61,United Kingdom,122,276.548,0,0,0.01,8160.432786885247,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14117,144,1,90.0,2011-07-19 09:49:00,3,United Kingdom,144,90.0,1,1,0.99,227.27272727272728,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14121,4,4,2780.15,2011-10-11 10:39:00,148,United Kingdom,60,695.0375,0,0,0.01,33361.8,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14124,84,1,419.58000000000004,2011-09-16 13:32:00,4,United Kingdom,84,419.58000000000004,0,0,0.0033333333333333335,3596.4000000000005,Mid CLV,Low Risk,MONITOR: no action needed yet
14125,11,3,2740.43,2011-09-22 15:40:00,159,United Kingdom,78,913.4766666666666,0,0,0.0,25296.27692307692,High CLV,,MONITOR: no action needed yet
14126,8,3,706.1300000000001,2011-11-29 12:21:00,14,United Kingdom,11,235.3766666666667,0,0,0.013333333333333334,16947.120000000003,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14127,123,3,709.71,2011-02-02 12:26:00,39,United Kingdom,311,236.57000000000002,1,0,0.7333333333333333,1120.2671733411282,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14128,61,2,637.5,2011-03-29 10:49:00,40,United Kingdom,256,318.75,0,0,0.43333333333333335,1792.96875,Mid CLV,Medium Risk,MONITOR: no action needed yet
14129,2,5,1123.8600000000001,2011-03-24 08:44:00,31,United Kingdom,261,224.77200000000002,0,0,0.15333333333333332,3100.303448275862,Mid CLV,Low Risk,MONITOR: no action needed yet
14130,319,1,483.86,2011-01-24 16:05:00,66,United Kingdom,319,483.86,1,1,0.9733333333333334,561.0091467342295,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14132,2,11,3586.0299999999997,2011-06-09 12:04:00,100,United Kingdom,184,326.00272727272727,0,0,0.08333333333333333,14032.291304347826,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14133,130,3,605.64,2011-01-28 11:27:00,25,United Kingdom,316,201.88,1,0,0.21,1379.939240506329,Low CLV,Low Risk,MONITOR: no action needed yet
14135,2,15,4690.31,2010-12-02 10:27:00,95,United Kingdom,373,312.68733333333336,0,3,0.0033333333333333335,9053.681501340483,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14138,2,2,982.3800000000001,2011-10-07 09:38:00,40,United Kingdom,64,491.19000000000005,0,0,0.0,11051.775000000001,High CLV,,MONITOR: no action needed yet
14139,46,1,415.82,2011-10-24 13:34:00,26,United Kingdom,46,415.82,0,0,0.0,6508.486956521738,High CLV,,MONITOR: no action needed yet
14140,4,2,935.05,2011-11-08 11:20:00,60,United Kingdom,32,467.525,0,0,0.01,21038.625,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14141,3,4,915.13,2011-08-26 14:40:00,27,United Kingdom,105,228.7825,0,0,0.02,6275.177142857143,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14142,373,1,311.81,2010-12-01 16:33:00,22,United Kingdom,373,311.81,1,1,0.9933333333333333,302.9623765226623,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14143,134,1,115.8,2011-07-29 09:48:00,7,United Kingdom,134,115.8,1,0,1.0,311.1044776119403,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14145,47,4,3742.2,2011-05-06 13:01:00,6,United Kingdom,217,935.55,0,0,0.3233333333333333,12416.516129032258,High CLV,Medium Risk,PRIORITIZE: proactive retention offer
14146,9,5,4191.0,2010-12-17 15:52:00,183,United Kingdom,357,838.2,0,0,0.03,8452.436974789915,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14147,78,2,483.4,2011-02-27 11:42:00,4,United Kingdom,286,241.7,0,0,0.22666666666666666,1216.951048951049,Low CLV,Low Risk,MONITOR: no action needed yet
14148,234,1,157.2,2011-04-20 12:02:00,3,United Kingdom,234,157.2,1,1,0.9933333333333333,243.4692823954569,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14149,221,1,446.62,2011-05-03 09:44:00,28,United Kingdom,221,446.62,1,1,0.9733333333333334,747.4580053306886,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14150,36,2,658.64,2010-12-15 10:04:00,23,United Kingdom,360,329.32,0,0,0.17666666666666667,1317.28,Low CLV,Low Risk,MONITOR: no action needed yet
14152,75,2,621.29,2011-04-19 15:46:00,47,United Kingdom,234,310.645,0,0,0.25666666666666665,1911.6615384615384,Mid CLV,Low Risk,MONITOR: no action needed yet
14154,239,2,1345.62,2011-04-14 15:58:00,52,United Kingdom,239,672.81,1,1,0.49333333333333335,4053.7506276150625,Mid CLV,Medium Risk,MONITOR: no action needed yet
14155,266,1,118.75,2011-03-18 14:13:00,6,United Kingdom,266,118.75,1,1,1.0,160.71428571428572,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14156,10,55,117379.63,2010-12-03 11:48:00,714,Other,372,2134.175090909091,0,2,0.0,227186.3806451613,High CLV,,MONITOR: no action needed yet
14157,20,2,432.88,2011-02-27 13:04:00,45,United Kingdom,285,216.44,0,0,0.19333333333333333,1093.5915789473684,Low CLV,Low Risk,MONITOR: no action needed yet
14158,40,1,507.66,2011-10-30 15:08:00,41,United Kingdom,40,507.66,0,0,0.0033333333333333335,9137.880000000001,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14159,20,11,4693.01,2010-12-12 11:17:00,501,United Kingdom,363,426.6372727272728,0,0,0.0,9308.44958677686,High CLV,,MONITOR: no action needed yet
14161,216,3,1110.52,2010-12-05 13:18:00,87,United Kingdom,369,370.17333333333335,1,1,0.25333333333333335,2166.868292682927,Mid CLV,Low Risk,MONITOR: no action needed yet
14162,174,2,289.36,2011-02-20 12:32:00,25,United Kingdom,293,144.68,1,1,0.8133333333333334,437.12415375146867,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14163,87,4,2445.91,2011-04-14 17:33:00,36,United Kingdom,239,611.4775,0,0,0.06,7368.43179916318,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14164,71,2,1631.77,2011-09-20 12:18:00,28,United Kingdom,81,815.885,0,0,0.03,14504.622222222222,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14165,276,1,122.53999999999999,2011-03-09 12:39:00,23,United Kingdom,276,122.53999999999999,1,1,0.9966666666666667,160.36934709902573,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14167,39,4,574.84,2011-01-12 15:44:00,27,United Kingdom,331,143.71,0,0,0.7033333333333334,888.915107172005,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14171,98,1,363.79,2011-09-02 16:43:00,57,United Kingdom,98,363.79,1,0,0.87,1536.059113300493,Mid CLV,High Risk,MONITOR: no action needed yet
14173,11,4,450.84,2011-05-04 14:03:00,28,United Kingdom,219,112.71,0,0,0.37,1482.213698630137,Low CLV,Medium Risk,MONITOR: no action needed yet
14174,33,1,134.46,2011-11-06 13:17:00,26,United Kingdom,33,134.46,0,0,0.006666666666666667,2933.672727272727,Mid CLV,Low Risk,MONITOR: no action needed yet
14175,60,3,3222.3,2011-01-14 12:22:00,139,United Kingdom,330,1074.1000000000001,0,0,0.06333333333333334,7030.472727272727,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14176,297,4,576.9000000000001,2010-12-07 11:45:00,28,United Kingdom,368,144.22500000000002,1,1,0.87,648.6881559220391,Low CLV,High Risk,"DO NOT INVEST: low value, unlikely to be saved profitably"
14177,86,4,559.41,2011-06-13 11:10:00,37,United Kingdom,180,139.8525,0,0,0.09333333333333334,2237.64,Mid CLV,Low Risk,MONITOR: no action needed yet
14178,9,7,1620.93,2011-06-10 12:51:00,191,United Kingdom,182,231.5614285714286,0,0,0.0,6412.47032967033,High CLV,,MONITOR: no action needed yet
14179,41,2,719.78,2011-10-18 14:00:00,135,United Kingdom,52,359.89,0,0,0.006666666666666667,9966.184615384615,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14180,11,25,4748.52,2010-12-02 13:08:00,112,United Kingdom,372,189.94080000000002,0,3,0.013333333333333334,9190.683870967743,High CLV,Low Risk,REWARD: early access / loyalty perks (already staying)
14184,67,1,452.89,2011-10-04 12:43:00,24,United Kingdom,67,452.89,0,0,0.01,4866.877611940298,Mid CLV,Low Risk,MONITOR: no action needed yet
